timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779689371.3347318,numpy_cpu_client,layer4.1.conv2.weight,ndarray,cpu,float32,512x512x3x3,2359296,False,0.000000,0.007414,65.558781,1.196218,66.781917,323.867873,ok
1779689371.334941,numpy_cpu_client,layer4.1.bn2.weight,ndarray,cpu,float32,512,512,False,0.000000,0.038053,0.077152,0.011586,0.193506,323.867873,ok
1779689371.3350081,numpy_cpu_client,layer4.1.bn2.bias,ndarray,cpu,float32,512,512,False,0.000000,0.007797,0.037218,0.008088,0.063723,323.867873,ok
1779689371.3350725,numpy_cpu_client,layer4.1.bn2.running_mean,ndarray,cpu,float32,512,512,False,0.000000,0.007091,0.037643,0.007580,0.061215,323.867873,ok
1779689371.3351326,numpy_cpu_client,layer4.1.bn2.running_var,ndarray,cpu,float32,512,512,False,0.000000,0.006432,0.034759,0.007799,0.057366,323.867873,ok
1779689371.3361692,numpy_cpu_client,linear.weight,ndarray,cpu,float32,10x512,5120,False,0.000000,0.048358,0.951658,0.022725,1.033367,323.867873,ok
1779689371.3457305,torch_cpu_client,conv1.weight,Tensor,cpu,torch.float32,64x3x3x3,1728,False,0.210709,0.028179,1.132529,0.025795,1.449099,303.459122,ok
1779689371.3458564,torch_cpu_client,bn1.weight,Tensor,cpu,torch.float32,64,64,False,0.024785,0.026803,0.027819,0.011995,0.117622,303.459122,ok
1779689371.3459203,torch_cpu_client,bn1.bias,Tensor,cpu,torch.float32,64,64,False,0.008814,0.010413,0.020590,0.010287,0.059608,303.459122,ok
1779689371.345979,torch_cpu_client,bn1.running_mean,Tensor,cpu,torch.float32,64,64,False,0.007519,0.009450,0.020855,0.009448,0.054639,303.459122,ok
1779689371.3460343,torch_cpu_client,bn1.running_var,Tensor,cpu,torch.float32,64,64,False,0.006764,0.008847,0.020051,0.009082,0.052034,303.459122,ok
1779689371.3478007,torch_cpu_client,layer1.0.conv1.weight,Tensor,cpu,torch.float32,64x64x3x3,36864,False,0.006993,0.010321,1.710021,0.025613,1.763532,303.459122,ok
1779689371.3479016,torch_cpu_client,layer1.0.bn1.weight,Tensor,cpu,torch.float32,64,64,False,0.019470,0.021417,0.023969,0.010689,0.094191,303.459122,ok
1779689371.3479557,torch_cpu_client,layer1.0.bn1.bias,Tensor,cpu,torch.float32,64,64,False,0.006175,0.009865,0.017868,0.008411,0.050527,303.459122,ok
1779689371.3480036,torch_cpu_client,layer1.0.bn1.running_mean,Tensor,cpu,torch.float32,64,64,False,0.005593,0.008333,0.016769,0.007755,0.044743,303.459122,ok
