model,threshold,repeat_index,payload_bytes,python_wrapper_dumps_ms,cpp_envelope_pack_ms,python_wrapper_loads_ms,cpp_envelope_parse_ms,object_rebuild_ms,tensor_materialization_ms,notes
resnet18,65536,88,11317506,4.221727,0.000000,4.758564,0.000000,4.747569,4.747569,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,89,11317506,4.437678,0.000000,4.573043,0.000000,4.561247,4.561247,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,90,11317506,4.335604,0.000000,4.315177,0.000000,4.303332,4.303332,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,91,11317506,4.173772,0.000000,4.269464,0.000000,4.257097,4.257097,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,92,11317506,4.216756,0.000000,4.748482,0.000000,4.736255,4.736255,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,93,11317506,4.417325,0.000000,4.623647,0.000000,4.611165,4.611165,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,94,11317506,4.300658,0.000000,4.366757,0.000000,4.354184,4.354184,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,95,11317506,4.126454,0.000000,4.306261,0.000000,4.292677,4.292677,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,96,11317506,4.288671,0.000000,4.753599,0.000000,4.741660,4.741660,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,97,11317506,4.441455,0.000000,4.601562,0.000000,4.589711,4.589711,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,98,11317506,4.343911,0.000000,4.333311,0.000000,4.321150,4.321150,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,65536,99,11317506,4.166186,0.000000,4.277173,0.000000,4.267086,4.267086,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,0,11279997,5.059874,0.000000,4.948271,0.000000,4.931150,4.931150,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,1,11279997,4.661393,0.000000,4.897376,0.000000,4.886062,4.886062,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,2,11279997,4.260727,0.000000,5.019072,0.000000,5.006102,5.006102,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,3,11279997,4.811710,0.000000,4.931586,0.000000,4.918637,4.918637,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,4,11279997,4.827769,0.000000,4.778752,0.000000,4.765268,4.765268,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,5,11279997,4.707092,0.000000,4.539791,0.000000,4.528235,4.528235,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,6,11279997,4.297936,0.000000,4.861953,0.000000,4.849695,4.849695,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,7,11279997,4.777379,0.000000,4.848997,0.000000,4.836586,4.836586,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,8,11279997,4.804500,0.000000,4.766529,0.000000,4.752838,4.752838,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,9,11279997,4.661949,0.000000,4.512052,0.000000,4.500637,4.500637,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,10,11279997,4.265142,0.000000,4.851392,0.000000,4.838552,4.838552,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,11,11279997,4.720856,0.000000,4.888894,0.000000,4.875545,4.875545,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,12,11279997,4.757879,0.000000,4.728890,0.000000,4.717027,4.717027,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,13,11279997,4.639485,0.000000,4.459226,0.000000,4.446505,4.446505,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,14,11279997,4.213316,0.000000,4.836376,0.000000,4.823656,4.823656,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,15,11279997,4.721265,0.000000,4.840202,0.000000,4.827260,4.827260,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,16,11279997,4.793704,0.000000,4.705443,0.000000,4.693395,4.693395,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,17,11279997,4.662232,0.000000,4.444504,0.000000,4.431603,4.431603,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,18,11279997,4.202330,0.000000,4.812046,0.000000,4.799085,4.799085,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,19,11279997,4.768582,0.000000,4.821634,0.000000,4.805570,4.805570,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,20,11279997,4.772051,0.000000,4.718691,0.000000,4.705897,4.705897,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,21,11279997,4.656336,0.000000,4.509648,0.000000,4.496284,4.496284,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,22,11279997,4.233040,0.000000,4.852958,0.000000,4.840941,4.840941,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,23,11279997,4.743294,0.000000,4.840592,0.000000,4.827466,4.827466,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,24,11279997,4.769363,0.000000,4.691359,0.000000,4.679449,4.679449,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,25,11279997,4.626830,0.000000,4.458313,0.000000,4.447275,4.447275,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,26,11279997,4.215809,0.000000,4.843002,0.000000,4.831345,4.831345,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,27,11279997,4.708324,0.000000,4.830481,0.000000,4.815903,4.815903,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,28,11279997,4.794334,0.000000,4.696438,0.000000,4.683821,4.683821,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,29,11279997,4.648042,0.000000,4.397023,0.000000,4.385227,4.385227,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,30,11279997,4.203007,0.000000,4.810776,0.000000,4.798817,4.798817,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,31,11279997,4.749732,0.000000,4.799048,0.000000,4.787625,4.787625,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,32,11279997,4.776242,0.000000,4.691502,0.000000,4.679480,4.679480,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,33,11279997,4.669077,0.000000,4.397877,0.000000,4.384387,4.384387,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,34,11279997,4.189355,0.000000,4.841302,0.000000,4.829450,4.829450,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,35,11279997,4.711876,0.000000,4.861076,0.000000,4.846229,4.846229,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,36,11279997,4.795114,0.000000,4.737298,0.000000,4.723694,4.723694,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,37,11279997,4.689573,0.000000,4.499655,0.000000,4.485697,4.485697,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,38,11279997,4.252172,0.000000,4.848751,0.000000,4.835096,4.835096,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,39,11279997,4.759691,0.000000,4.845792,0.000000,4.831929,4.831929,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,40,11279997,4.767198,0.000000,4.765377,0.000000,4.752751,4.752751,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,41,11279997,4.709173,0.000000,4.432435,0.000000,4.421038,4.421038,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,42,11279997,4.250237,0.000000,4.782289,0.000000,4.769112,4.769112,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,43,11279997,4.764143,0.000000,4.851285,0.000000,4.838901,4.838901,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,44,11279997,4.839178,0.000000,4.680452,0.000000,4.668624,4.668624,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,45,11279997,4.673610,0.000000,4.392840,0.000000,4.380445,4.380445,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,46,11279997,4.216103,0.000000,4.795852,0.000000,4.782737,4.782737,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,47,11279997,4.736903,0.000000,4.859253,0.000000,4.846522,4.846522,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,48,11279997,4.821423,0.000000,4.724829,0.000000,4.711457,4.711457,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,49,11279997,4.649085,0.000000,4.445534,0.000000,4.434077,4.434077,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,50,11279997,4.304219,0.000000,4.836590,0.000000,4.824884,4.824884,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,51,11279997,4.704551,0.000000,4.865935,0.000000,4.853550,4.853550,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,52,11279997,4.750038,0.000000,4.704442,0.000000,4.693767,4.693767,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,53,11279997,4.626281,0.000000,4.380970,0.000000,4.370020,4.370020,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,54,11279997,4.212484,0.000000,4.810351,0.000000,4.799324,4.799324,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,55,11279997,4.746757,0.000000,4.811800,0.000000,4.800818,4.800818,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,56,11279997,4.808585,0.000000,4.675223,0.000000,4.663585,4.663585,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,57,11279997,4.666567,0.000000,4.384217,0.000000,4.372596,4.372596,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,58,11279997,4.243416,0.000000,4.800333,0.000000,4.788938,4.788938,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,59,11279997,4.758313,0.000000,4.820361,0.000000,4.808350,4.808350,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,60,11279997,4.741990,0.000000,4.716275,0.000000,4.704461,4.704461,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,61,11279997,4.616402,0.000000,5.863708,0.000000,5.834773,5.834773,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,62,11279997,4.623504,0.000000,4.870759,0.000000,4.858315,4.858315,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,63,11279997,4.747194,0.000000,4.853099,0.000000,4.841466,4.841466,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,64,11279997,4.756509,0.000000,4.710106,0.000000,4.698343,4.698343,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,65,11279997,4.636700,0.000000,4.425608,0.000000,4.414583,4.414583,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,66,11279997,4.165027,0.000000,4.826686,0.000000,4.813660,4.813660,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,67,11279997,4.742398,0.000000,4.832616,0.000000,4.817705,4.817705,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,68,11279997,4.802850,0.000000,4.686765,0.000000,4.675769,4.675769,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,69,11279997,4.653936,0.000000,4.407018,0.000000,4.387663,4.387663,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,70,11279997,4.191428,0.000000,4.798581,0.000000,4.787026,4.787026,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,71,11279997,4.736121,0.000000,4.808135,0.000000,4.795562,4.795562,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,72,11279997,4.774174,0.000000,4.705575,0.000000,4.692162,4.692162,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,73,11279997,4.662046,0.000000,4.426552,0.000000,4.415072,4.415072,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,74,11279997,4.190002,0.000000,4.835914,0.000000,4.823197,4.823197,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,75,11279997,4.757296,0.000000,4.845285,0.000000,4.829899,4.829899,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,76,11279997,4.827320,0.000000,4.729346,0.000000,4.717192,4.717192,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,77,11279997,4.636214,0.000000,4.431458,0.000000,4.419433,4.419433,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,16384,78,11279997,4.224495,0.000000,4.821457,0.000000,4.809233,4.809233,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
