timestamp,client_id,layer_name,input_type,input_device,dtype,shape,numel,is_cuda,gpu_to_cpu_numpy_ms,ctypes_build_ms,c_compress_ms,payload_copy_ms,layer_total_ms,model_total_ms,status
1779694002.0930662,0,layer4.0.bn1.bias,Tensor,cuda:0,torch.float32,512,512,True,0.048087,0.012970,0.037549,0.010693,0.119314,807.222042,ok
1779694002.1595128,0,layer4.0.conv2.weight,Tensor,cuda:0,torch.float32,512x512x3x3,2359296,True,2.421679,0.023473,63.412865,0.563256,66.441949,807.222042,ok
1779694002.1600718,0,layer4.0.bn2.weight,Tensor,cuda:0,torch.float32,512,512,True,0.311325,0.073770,0.068497,0.022718,0.535626,807.222042,ok
1779694002.1602163,0,layer4.0.bn2.bias,Tensor,cuda:0,torch.float32,512,512,True,0.054713,0.016934,0.039957,0.012835,0.138044,807.222042,ok
1779694002.2025414,0,layer4.0.conv3.weight,Tensor,cuda:0,torch.float32,2048x512x1x1,1048576,True,0.790272,0.041918,41.165724,0.299139,42.318223,807.222042,ok
1779694002.2046375,0,layer4.0.bn3.weight,Tensor,cuda:0,torch.float32,2048,2048,True,0.789288,0.119223,0.865792,0.026681,2.026806,807.222042,ok
1779694002.2049277,0,layer4.0.bn3.bias,Tensor,cuda:0,torch.float32,2048,2048,True,0.102963,0.028729,0.109117,0.019580,0.280432,807.222042,ok
1779694002.2729821,0,layer4.0.shortcut.0.weight,Tensor,cuda:0,torch.float32,2048x1024x1x1,2097152,True,1.768322,0.029908,65.760840,0.464462,68.046903,807.222042,ok
1779694002.2739918,0,layer4.0.shortcut.1.weight,Tensor,cuda:0,torch.float32,2048,2048,True,0.234727,0.060461,0.627611,0.026422,0.992841,807.222042,ok
1779694002.274264,0,layer4.0.shortcut.1.bias,Tensor,cuda:0,torch.float32,2048,2048,True,0.097543,0.025844,0.104665,0.017959,0.263118,807.222042,ok
1779694002.308398,0,layer4.1.conv1.weight,Tensor,cuda:0,torch.float32,512x2048x1x1,1048576,True,0.884827,0.026607,32.752973,0.444614,34.127532,807.222042,ok
1779694002.308723,0,layer4.1.bn1.weight,Tensor,cuda:0,torch.float32,512,512,True,0.158672,0.041322,0.061011,0.017474,0.311113,807.222042,ok
1779694002.3088782,0,layer4.1.bn1.bias,Tensor,cuda:0,torch.float32,512,512,True,0.059211,0.017470,0.046189,0.013571,0.149135,807.222042,ok
1779694002.39067,0,layer4.1.conv2.weight,Tensor,cuda:0,torch.float32,512x512x3x3,2359296,True,2.605134,0.028757,78.649306,0.482082,81.785368,807.222042,ok
1779694002.3913512,0,layer4.1.bn2.weight,Tensor,cuda:0,torch.float32,512,512,True,0.239351,0.060089,0.105039,0.023014,0.663969,807.222042,ok
1779694002.391517,0,layer4.1.bn2.bias,Tensor,cuda:0,torch.float32,512,512,True,0.063297,0.017719,0.045654,0.017407,0.159116,807.222042,ok
1779694002.424667,0,layer4.1.conv3.weight,Tensor,cuda:0,torch.float32,2048x512x1x1,1048576,True,0.921554,0.030778,32.032499,0.142979,33.144386,807.222042,ok
1779694002.4255016,0,layer4.1.bn3.weight,Tensor,cuda:0,torch.float32,2048,2048,True,0.136731,0.030583,0.603399,0.022944,0.822545,807.222042,ok
1779694002.4257817,0,layer4.1.bn3.bias,Tensor,cuda:0,torch.float32,2048,2048,True,0.089295,0.022681,0.107619,0.016530,0.252491,807.222042,ok
1779694002.461115,0,layer4.2.conv1.weight,Tensor,cuda:0,torch.float32,512x2048x1x1,1048576,True,0.871200,0.024049,34.265568,0.147577,35.326057,807.222042,ok
1779694002.4614098,0,layer4.2.bn1.weight,Tensor,cuda:0,torch.float32,512,512,True,0.140714,0.039281,0.058505,0.016795,0.283489,807.222042,ok
1779694002.4615626,0,layer4.2.bn1.bias,Tensor,cuda:0,torch.float32,512,512,True,0.058282,0.016182,0.046669,0.013493,0.147020,807.222042,ok
1779694002.5397835,0,layer4.2.conv2.weight,Tensor,cuda:0,torch.float32,512x512x3x3,2359296,True,2.521499,0.026782,75.194156,0.452840,78.215411,807.222042,ok
1779694002.5402172,0,layer4.2.bn2.weight,Tensor,cuda:0,torch.float32,512,512,True,0.230909,0.060116,0.061017,0.018917,0.417529,807.222042,ok
1779694002.5403593,0,layer4.2.bn2.bias,Tensor,cuda:0,torch.float32,512,512,True,0.055488,0.016003,0.040096,0.012372,0.136496,807.222042,ok
